fold_id,model,rmse,mae,r2
87,forward_independent,0.4729337001836679,0.4390035365013753,0.43136693210738575
87,forward_collaborative_actual,0.4148957398165575,0.3677438665227044,0.5623675280525681
87,forward_collaborative_deploy,0.48540508512846736,0.4469648874798602,0.4009815055595234
88,forward_master,0.33654433302683645,0.2219231005634086,0.16273179494714207
88,forward_independent,0.4881806239661094,0.44110199683320706,0.4302840072812981
88,forward_collaborative_actual,0.47751933523590334,0.39606567240055796,0.4548961402519961
88,forward_collaborative_deploy,0.5138993810687951,0.46033361272769363,0.3686742201934383
89,forward_master,0.5176121969859503,0.3334006885341132,-0.038199247565910754
89,forward_independent,0.5338702519302159,0.48725201163835236,0.2637049314352503
89,forward_collaborative_actual,0.4884393741704274,0.39467791522555884,0.3836863592133365
89,forward_collaborative_deploy,0.5595159954881487,0.5083434578475132,0.19126644788167368
90,forward_master,0.3900829110641834,0.276976459710841,-0.0955856780310147
90,forward_independent,0.49655143549766473,0.43587412463021286,0.3835916797630212
90,forward_collaborative_actual,0.4837757124431986,0.37690599474332676,0.414902650125189
90,forward_collaborative_deploy,0.5138237178916514,0.445729963627237,0.33996296733000164
91,forward_master,0.4331133480715207,0.2712130395629564,0.13331118962071598
91,forward_independent,0.5028660269623892,0.4604674388364416,0.3467415438949092
91,forward_collaborative_actual,0.4416197686932853,0.37191006717823866,0.49617761473983046
91,forward_collaborative_deploy,0.5054146257963323,0.45219578594651716,0.3401031447471462
92,forward_master,0.37664486753295756,0.26428256036359116,-0.6229614684000155
92,forward_independent,0.5106887836751152,0.4509093091560478,0.3189355558302248
92,forward_collaborative_actual,0.49828870348872084,0.4201484372182252,0.3516079935447938
92,forward_collaborative_deploy,0.5716286687884536,0.5113024216786909,0.14669641055270122
93,forward_master,0.4272040607429414,0.30189825993780184,0.086532914353314
93,forward_independent,0.5104952605578851,0.4552276687543882,0.4008569377487261
93,forward_collaborative_actual,0.48960120427293297,0.39116051503095917,0.44889790670882423
